first_5_runs_allowed,pitcher_id,pitcher_name,pitcher_era,pitcher_whip,pitcher_k9,pitcher_bb9,pitcher_kbb,pitcher_gbfb,pitcher_ip,pitcher_k_pct,pitcher_exp_er_5ip,pitcher_exp_h_5ip,pitcher_exp_bb_5ip,pitcher_exp_k_5ip,pitcher_days_rest,is_home,year,date,opp_avg_runs_allowed,opp_avg_first5_allowed,predicted_f5,edge_vs_opp,is_lhp,game_key
16,36480,Nestor Cortes,6.334,1.642,7.654,5.279,1.45,0.493,34.1,0.1847,3.52,5.28,2.93,4.25,4,0,2025,2025-03-29,3.02,3.0,3.67,-0.67,1,2025-03-29|New York Yankees|Milwaukee Brewers
0,4620398,Jonathan Cannon,5.843,1.492,7.5,3.314,2.263,0.603,103.2,0.1845,3.25,5.62,1.84,4.17,4,1,2025,2025-03-29,2.02,2.0,3.09,-1.09,0,2025-03-29|Chicago White Sox|Los Angeles Angels
0,40973,Jose Soriano,4.26,1.396,8.095,4.154,1.949,1.94,169.0,0.2099,2.37,4.67,2.31,4.5,4,0,2025,2025-03-29,2.98,1.98,2.21,-0.22,0,2025-03-29|Chicago White Sox|Los Angeles Angels
1,33793,Erick Fedde,5.489,1.518,5.298,4.277,1.239,0.728,141.0,0.1332,3.05,5.21,2.38,2.94,4,1,2025,2025-03-29,7.0,4.5,3.65,0.85,0,2025-03-29|St. Louis Cardinals|Minnesota Twins
1,42450,Joe Ryan,3.421,1.035,10.211,2.053,4.974,0.586,171.0,0.2816,1.9,4.04,1.14,5.67,4,0,2025,2025-03-29,1.5,1.5,1.6,-0.1,0,2025-03-29|St. Louis Cardinals|Minnesota Twins
8,28976,Max Scherzer,5.188,1.294,8.682,2.435,3.565,0.379,85.0,0.2291,2.88,5.12,1.35,4.82,4,1,2025,2025-03-29,4.0,3.5,3.18,0.32,0,2025-03-29|Toronto Blue Jays|Baltimore Orioles
5,38295,Dean Kremer,4.206,1.215,7.465,2.366,3.156,0.671,171.2,0.2006,2.34,4.76,1.31,4.15,4,0,2025,2025-03-29,5.01,4.5,2.94,1.56,0,2025-03-29|Toronto Blue Jays|Baltimore Orioles
2,41290,Jake Irvin,5.7,1.428,6.2,3.1,2.0,0.951,180.0,0.1576,3.17,5.42,1.72,3.44,4,1,2025,2025-03-29,5.5,2.5,3.17,-0.67,0,2025-03-29|Washington Nationals|Philadelphia Phillies
2,39667,Jesus Luzardo,3.93,1.223,10.611,2.8,3.789,0.746,183.2,0.285,2.18,4.56,1.56,5.9,4,0,2025,2025-03-29,6.0,1.0,1.73,-0.73,1,2025-03-29|Washington Nationals|Philadelphia Phillies
1,36052,Zack Littell,3.818,1.106,6.284,1.547,4.062,0.687,186.2,0.1713,2.12,4.67,0.86,3.49,4,1,2025,2025-03-29,3.5,1.0,1.67,-0.67,0,2025-03-29|Tampa Bay Rays|Colorado Rockies
0,33750,Antonio Senzatela,6.646,1.838,5.054,3.254,1.553,0.798,130.0,0.1181,3.69,7.38,1.81,2.81,4,0,2025,2025-03-29,3.0,1.0,3.24,-2.24,0,2025-03-29|Tampa Bay Rays|Colorado Rockies
1,5216700,Valente Bellozo,4.661,1.332,5.993,2.552,2.348,0.47,81.1,0.1552,2.59,5.24,1.42,3.33,4,1,2025,2025-03-29,4.0,1.0,2.14,-1.14,0,2025-03-29|Miami Marlins|Pittsburgh Pirates
1,4705677,Bailey Falter,4.46,1.287,5.827,3.309,1.761,0.566,125.1,0.1564,2.48,4.6,1.84,3.24,4,0,2025,2025-03-29,3.0,1.51,2.18,-0.67,1,2025-03-29|Miami Marlins|Pittsburgh Pirates
2,42433,Nick Lodolo,3.342,1.082,8.988,1.786,5.032,0.804,156.2,0.243,1.86,4.42,0.99,4.99,4,1,2025,2025-03-29,3.0,1.0,1.41,-0.41,1,2025-03-29|Cincinnati Reds|San Francisco Giants
2,6341,Justin Verlander,3.849,1.362,8.112,3.079,2.635,0.551,152.0,0.2069,2.14,5.1,1.71,4.51,4,0,2025,2025-03-29,4.0,1.5,1.84,-0.34,0,2025-03-29|Cincinnati Reds|San Francisco Giants
3,34873,Seth Lugo,4.156,1.296,7.753,3.411,2.273,0.647,145.1,0.2046,2.31,4.58,1.9,4.31,4,1,2025,2025-03-29,3.0,0.5,1.71,-1.2,0,2025-03-29|Kansas City Royals|Cleveland Guardians
1,4345076,Gavin Williams,3.068,1.274,9.312,4.468,2.084,0.854,167.2,0.2457,1.7,3.89,2.48,5.17,4,0,2025,2025-03-29,4.5,3.0,1.85,1.15,0,2025-03-29|Kansas City Royals|Cleveland Guardians
2,34973,Tyler Mahle,2.193,1.137,6.891,3.028,2.276,0.63,86.2,0.1908,1.22,4.0,1.68,3.83,4,1,2025,2025-03-29,3.5,2.5,1.22,1.28,0,2025-03-29|Texas Rangers|Boston Red Sox
4,39251,Walker Buehler,4.929,1.516,6.571,4.357,1.508,0.739,126.0,0.1628,2.74,5.16,2.42,3.65,4,0,2025,2025-03-29,2.5,1.0,2.29,-1.29,0,2025-03-29|Texas Rangers|Boston Red Sox
0,4726080,Spencer Arrighetti,5.385,1.425,7.949,5.128,1.55,0.619,35.1,0.1987,2.99,4.27,2.85,4.42,4,1,2025,2025-03-29,2.0,1.01,2.54,-1.53,0,2025-03-29|Houston Astros|New York Mets
1,41065,Griffin Canning,3.784,1.38,8.279,4.139,2.0,1.065,76.1,0.2134,2.1,4.6,2.3,4.6,4,0,2025,2025-03-29,1.01,0.01,1.36,-1.35,0,2025-03-29|Houston Astros|New York Mets
0,4722847,Randy Vasquez,3.851,1.329,5.27,3.514,1.5,0.672,133.2,0.1368,2.14,4.69,1.95,2.93,4,1,2025,2025-03-29,1.03,0.02,1.4,-1.38,0,2025-03-29|San Diego Padres|Atlanta Braves
0,4424862,Spencer Schwellenbach,3.103,0.971,8.82,1.47,6.0,0.901,110.2,0.2488,1.72,4.04,0.82,4.9,4,0,2025,2025-03-29,0.03,0.03,0.98,-0.95,0,2025-03-29|San Diego Padres|Atlanta Braves
3,4721302,Brandon Pfaadt,5.261,1.334,7.509,1.89,3.973,0.733,176.2,0.1917,2.92,5.62,1.05,4.17,4,1,2025,2025-03-30,6.5,0.52,2.33,-1.81,0,2025-03-30|Arizona Diamondbacks|Chicago Cubs
1,5134630,Shota Imanaga,3.745,0.992,7.302,1.623,4.5,0.429,144.2,0.2063,2.08,4.06,0.9,4.06,4,0,2025,2025-03-30,5.0,2.01,1.93,0.08,1,2025-03-30|Arizona Diamondbacks|Chicago Cubs
2,5134638,Roki Sasaki,4.488,1.44,6.981,5.485,1.273,0.636,36.1,0.1739,2.49,4.16,3.05,3.88,4,1,2025,2025-03-30,7.0,3.98,2.94,1.04,0,2025-03-30|Los Angeles Dodgers|Detroit Tigers
4,4734319,Reese Olson,3.167,1.217,8.578,3.299,2.6,0.759,68.2,0.2281,1.76,4.25,1.83,4.77,4,0,2025,2025-03-30,3.01,2.0,1.61,0.39,0,2025-03-30|Los Angeles Dodgers|Detroit Tigers
2,4654313,Bryce Miller,5.694,1.41,7.392,3.396,2.176,0.647,90.1,0.1888,3.16,5.16,1.89,4.11,4,1,2025,2025-03-30,2.0,0.5,2.56,-2.06,0,2025-03-30|Seattle Mariners|Athletics
1,5132624,Osvaldo Bido,5.909,1.616,7.727,3.977,1.943,0.443,79.2,0.1873,3.28,5.87,2.21,4.29,4,0,2025,2025-03-30,2.51,1.5,2.98,-1.48,0,2025-03-30|Seattle Mariners|Athletics
3,32815,Marcus Stroman,6.231,1.538,6.0,3.692,1.625,0.926,39.0,0.1486,3.46,5.64,2.05,3.33,4,1,2025,2025-03-30,12.0,5.03,4.22,0.81,0,2025-03-30|New York Yankees|Milwaukee Brewers
5,40934,Aaron Civale,4.853,1.265,7.765,2.912,2.667,0.535,102.0,0.2023,2.7,4.71,1.62,4.31,4,0,2025,2025-03-30,3.02,3.0,2.85,0.15,0,2025-03-30|New York Yankees|Milwaukee Brewers
0,4683356,Mitchell Parker,5.7,1.437,5.646,3.179,1.776,0.605,164.2,0.1421,3.17,5.42,1.77,3.14,4,1,2025,2025-03-30,5.5,2.5,3.17,-0.67,1,2025-03-30|Washington Nationals|Philadelphia Phillies
3,33709,Aaron Nola,6.026,1.35,9.277,2.678,3.464,0.752,94.1,0.2401,3.35,5.26,1.49,5.15,4,0,2025,2025-03-30,6.0,1.0,2.9,-1.9,0,2025-03-30|Washington Nationals|Philadelphia Phillies
1,33148,Chris Bassitt,3.968,1.329,8.783,2.751,3.192,0.857,170.1,0.2255,2.2,5.11,1.53,4.88,4,1,2025,2025-03-30,4.0,3.5,2.5,1.0,0,2025-03-30|Toronto Blue Jays|Baltimore Orioles
2,4142423,Tomoyuki Sugano,4.643,1.331,6.076,2.064,2.944,0.688,157.0,0.157,2.58,5.51,1.15,3.38,4,0,2025,2025-03-30,5.01,4.5,3.18,1.32,0,2025-03-30|Toronto Blue Jays|Baltimore Orioles
1,42480,Taj Bradley,5.063,1.315,8.038,3.544,2.268,0.764,142.2,0.2099,2.81,4.61,1.97,4.47,4,1,2025,2025-03-30,3.5,1.0,2.36,-1.36,0,2025-03-30|Tampa Bay Rays|Colorado Rockies
2,4019484,Ryan Feltner,4.784,1.495,7.475,3.588,2.083,0.922,30.1,0.1852,2.66,5.48,1.99,4.15,4,0,2025,2025-03-30,3.0,1.0,2.21,-1.21,0,2025-03-30|Tampa Bay Rays|Colorado Rockies
2,4345164,Max Meyer,4.766,1.433,9.533,2.804,3.4,0.99,64.2,0.2386,2.65,5.61,1.56,5.3,4,1,2025,2025-03-30,4.0,1.0,2.2,-1.2,0,2025-03-30|Miami Marlins|Pittsburgh Pirates
1,32672,Andrew Heaney,5.528,1.384,6.339,2.948,2.15,0.61,122.1,0.1604,3.07,5.28,1.64,3.52,4,0,2025,2025-03-30,3.0,1.51,2.77,-1.26,1,2025-03-30|Miami Marlins|Pittsburgh Pirates
1,33372,Nick Martinez,4.467,1.211,6.32,2.288,2.762,0.648,165.2,0.1698,2.48,4.78,1.27,3.51,4,1,2025,2025-03-30,3.0,1.0,2.03,-1.03,0,2025-03-30|Cincinnati Reds|San Francisco Giants
0,32175,Robbie Ray,3.657,1.214,9.193,3.608,2.548,0.577,182.1,0.2464,2.03,4.06,2.0,5.11,4,0,2025,2025-03-30,4.0,1.5,1.73,-0.23,1,2025-03-30|Cincinnati Reds|San Francisco Giants
2,42823,Davis Martin,4.114,1.294,6.582,3.038,2.167,0.849,142.2,0.173,2.29,4.78,1.69,3.66,4,1,2025,2025-03-30,2.02,2.0,2.13,-0.13,0,2025-03-30|Chicago White Sox|Los Angeles Angels
2,4917819,Jack Kochanowicz,6.811,1.748,5.838,4.703,1.241,1.107,111.0,0.1406,3.78,6.13,2.61,3.24,4,0,2025,2025-03-30,2.98,1.98,3.63,-1.64,0,2025-03-30|Chicago White Sox|Los Angeles Angels
3,32640,Michael Wacha,3.868,1.225,6.585,2.352,2.8,0.607,172.2,0.176,2.15,4.82,1.31,3.66,4,1,2025,2025-03-30,3.0,0.5,1.55,-1.04,0,2025-03-30|Kansas City Royals|Cleveland Guardians
0,4345278,Tanner Bibee,4.25,1.23,8.007,2.669,3.0,0.829,182.1,0.2126,2.36,4.67,1.48,4.45,4,0,2025,2025-03-30,4.5,3.0,2.51,0.49,0,2025-03-30|Kansas City Royals|Cleveland Guardians
2,4109034,Andre Pallante,5.327,1.449,6.159,3.44,1.79,1.486,162.2,0.1552,2.96,5.33,1.91,3.42,4,1,2025,2025-03-30,7.0,4.5,3.56,0.94,0,2025-03-30|St. Louis Cardinals|Minnesota Twins
8,3107919,Bailey Ober,5.113,1.3,7.392,1.91,3.871,0.44,146.1,0.1923,2.84,5.44,1.06,4.11,4,0,2025,2025-03-30,1.5,1.5,2.54,-1.04,0,2025-03-30|St. Louis Cardinals|Minnesota Twins
0,32796,Jacob deGrom,2.979,0.923,9.669,1.934,5.0,0.615,172.2,0.2765,1.66,3.54,1.07,5.37,4,1,2025,2025-03-30,3.5,2.5,1.65,0.85,0,2025-03-30|Texas Rangers|Boston Red Sox
1,4414243,Richard Fitts,5.0,1.311,8.0,3.2,2.5,0.763,45.0,0.2051,2.78,4.78,1.78,4.44,4,0,2025,2025-03-30,2.5,1.0,2.33,-1.33,0,2025-03-30|Texas Rangers|Boston Red Sox
1,32675,Eduardo Rodriguez,5.023,1.544,8.352,3.504,2.383,0.635,154.1,0.2061,2.79,5.78,1.95,4.64,4,1,2025,2025-03-30,6.5,0.52,2.2,-1.68,1,2025-03-30|Arizona Diamondbacks|Chicago Cubs
0,34401,Matthew Boyd,3.214,1.094,7.734,2.109,3.667,0.639,179.2,0.2145,1.79,4.3,1.17,4.3,4,0,2025,2025-03-30,5.0,2.01,1.64,0.37,1,2025-03-30|Arizona Diamondbacks|Chicago Cubs
1,4629089,Bryan Woo,2.948,0.929,9.57,1.74,5.5,0.706,186.2,0.2709,1.64,3.68,0.97,5.32,4,1,2025,2025-03-30,2.0,0.5,1.04,-0.54,0,2025-03-30|Seattle Mariners|Athletics
0,39818,JP Sears,5.059,1.324,7.788,2.396,3.25,0.432,135.2,0.2007,2.81,5.29,1.33,4.33,4,0,2025,2025-03-30,2.51,1.5,2.51,-1.01,1,2025-03-30|Seattle Mariners|Athletics
