first_5_runs_allowed,pitcher_name,pitcher_era,pitcher_whip,pitcher_k9,pitcher_bb9,pitcher_kbb,pitcher_gbfb,pitcher_ip,pitcher_k_pct,is_home,year,date,opp_avg_runs_allowed,opp_avg_first5_allowed,predicted_f5,edge_vs_opp,is_lhp,game_key
4,Luis Castillo,3.335,1.096,10.005,2.558,3.911,0.652,197.0,0.2731,1,2023,2023-05-06,4.18,2.41,1.83,0.58,0,2023-05-06|Seattle Mariners|Houston Astros
3,Cristian Javier,4.556,1.265,8.833,3.444,2.565,0.354,162.0,0.2314,0,2023,2023-05-06,4.1,2.38,2.49,-0.12,0,2023-05-06|Seattle Mariners|Houston Astros
5,Corbin Burnes,3.401,1.071,9.317,3.075,3.03,0.789,193.2,0.2551,0,2023,2023-05-06,4.29,2.43,1.87,0.56,0,2023-05-06|San Francisco Giants|Milwaukee Brewers
3,Tylor Megill,4.711,1.578,7.494,4.14,1.81,0.796,126.1,0.1852,1,2023,2023-05-06,5.77,3.44,2.9,0.54,0,2023-05-06|New York Mets|Colorado Rockies
2,Austin Gomber,5.504,1.489,5.633,2.784,2.023,0.747,139.0,0.1443,0,2023,2023-05-06,4.19,2.23,2.98,-0.75,1,2023-05-06|New York Mets|Colorado Rockies
3,Sonny Gray,2.788,1.147,8.951,2.69,3.327,0.925,184.0,0.2427,0,2023,2023-05-06,4.33,2.36,1.51,0.85,0,2023-05-06|Cleveland Guardians|Minnesota Twins
3,Nick Lodolo,6.334,1.76,12.405,2.639,4.7,0.889,34.1,0.2831,1,2023,2023-05-06,5.11,2.84,3.62,-0.78,1,2023-05-06|Cincinnati Reds|Chicago White Sox
4,Mike Clevinger,3.776,1.228,7.551,2.746,2.75,0.455,131.1,0.2004,0,2023,2023-05-06,4.96,2.93,2.23,0.7,0,2023-05-06|Cincinnati Reds|Chicago White Sox
2,Spencer Strider,3.867,1.096,13.582,2.803,4.845,0.537,186.2,0.3683,1,2023,2023-05-06,4.19,2.4,2.12,0.28,0,2023-05-06|Atlanta Braves|Baltimore Orioles
5,Bailey Falter,5.387,1.421,6.733,2.244,3.0,0.679,80.2,0.1729,1,2023,2023-05-06,4.6,2.57,3.01,-0.44,1,2023-05-06|Philadelphia Phillies|Boston Red Sox
3,Corey Kluber,7.036,1.636,6.873,3.436,2.0,0.439,55.0,0.1634,0,2023,2023-05-06,4.22,2.59,3.94,-1.35,0,2023-05-06|Philadelphia Phillies|Boston Red Sox
1,MacKenzie Gore,4.431,1.403,9.985,3.769,2.649,0.643,136.1,0.2595,0,2023,2023-05-07,4.5,2.53,2.47,0.06,1,2023-05-07|Arizona Diamondbacks|Washington Nationals
2,Blake Snell,2.25,1.189,11.7,4.95,2.364,0.776,180.0,0.3154,1,2023,2023-05-07,4.29,2.5,1.25,1.25,1,2023-05-07|San Diego Padres|Los Angeles Dodgers
0,Dustin May,2.625,0.938,6.375,3.0,2.125,0.8,48.0,0.1818,0,2023,2023-05-07,4.12,2.19,1.36,0.83,0,2023-05-07|San Diego Padres|Los Angeles Dodgers
0,Nathan Eovaldi,3.625,1.139,8.25,2.938,2.809,1.063,144.0,0.2288,0,2023,2023-05-07,4.96,2.61,2.05,0.56,0,2023-05-07|Los Angeles Angels|Texas Rangers
3,Marco Gonzales,5.22,1.46,6.12,3.24,1.889,0.68,50.0,0.1581,1,2023,2023-05-07,4.18,2.41,2.87,-0.46,1,2023-05-07|Seattle Mariners|Houston Astros
2,Tanner Houck,5.009,1.368,8.406,3.481,2.415,1.142,106.0,0.2138,0,2023,2023-05-07,4.22,2.59,2.81,-0.22,0,2023-05-07|Philadelphia Phillies|Boston Red Sox
0,Cal Quantrill,5.262,1.472,5.262,3.175,1.657,0.678,99.2,0.1306,1,2023,2023-05-07,3.92,2.2,2.83,-0.63,0,2023-05-07|Cleveland Guardians|Minnesota Twins
2,Joe Ryan,4.522,1.172,10.999,1.898,5.794,0.495,161.2,0.2932,0,2023,2023-05-07,4.33,2.36,2.47,-0.11,0,2023-05-07|Cleveland Guardians|Minnesota Twins
2,Gerrit Cole,2.627,0.981,9.56,2.067,4.625,0.676,209.0,0.2704,0,2023,2023-05-07,4.03,2.34,1.41,0.93,0,2023-05-07|Tampa Bay Rays|New York Yankees
0,Sandy Alcantara,4.153,1.216,7.378,2.345,3.146,1.078,184.2,0.1982,0,2023,2023-05-07,4.49,2.61,2.34,0.27,0,2023-05-07|Chicago Cubs|Miami Marlins
5,Ross Stripling,5.36,1.348,7.079,1.618,4.375,0.798,89.0,0.1837,1,2023,2023-05-07,3.89,2.21,2.89,-0.68,0,2023-05-07|San Francisco Giants|Milwaukee Brewers
17,Graham Ashcraft,4.773,1.377,6.88,3.223,2.135,0.923,145.2,0.1779,1,2023,2023-05-07,5.11,2.84,2.75,0.09,0,2023-05-07|Cincinnati Reds|Chicago White Sox
2,Joey Wentz,6.93,1.692,8.384,4.021,2.085,0.584,105.2,0.1992,0,2023,2023-05-08,4.33,2.36,3.81,-1.45,1,2023-05-08|Cleveland Guardians|Detroit Tigers
1,Kyle Gibson,4.734,1.318,7.359,2.578,2.855,0.99,192.0,0.1945,1,2023,2023-05-08,4.03,2.34,2.58,-0.24,0,2023-05-08|Baltimore Orioles|Tampa Bay Rays
0,Shane McClanahan,3.287,1.183,9.47,3.209,2.951,0.806,115.0,0.258,0,2023,2023-05-08,4.19,2.4,1.8,0.6,1,2023-05-08|Baltimore Orioles|Tampa Bay Rays
0,Mitch Keller,4.219,1.247,9.737,2.55,3.818,0.791,194.1,0.2545,1,2023,2023-05-08,5.77,3.44,2.63,0.81,0,2023-05-08|Pittsburgh Pirates|Colorado Rockies
0,Kyle Freeland,5.045,1.476,5.451,2.436,2.238,0.693,155.2,0.1388,0,2023,2023-05-08,4.89,2.76,2.88,-0.12,1,2023-05-08|Pittsburgh Pirates|Colorado Rockies
3,Zack Greinke,5.067,1.274,6.144,1.457,4.217,0.777,142.1,0.1636,1,2023,2023-05-08,5.11,2.84,2.92,-0.08,0,2023-05-08|Kansas City Royals|Chicago White Sox
4,Dylan Cease,4.576,1.418,10.881,4.017,2.709,0.582,177.0,0.273,0,2023,2023-05-08,5.18,2.91,2.67,0.24,0,2023-05-08|Kansas City Royals|Chicago White Sox
1,Marcus Stroman,3.965,1.263,7.863,3.436,2.288,1.345,136.2,0.207,1,2023,2023-05-08,5.1,2.86,2.31,0.55,0,2023-05-08|Chicago Cubs|St. Louis Cardinals
1,Miles Mikolas,4.789,1.318,6.131,1.745,3.513,0.64,201.1,0.1593,0,2023,2023-05-08,4.49,2.61,2.69,-0.08,0,2023-05-08|Chicago Cubs|St. Louis Cardinals
4,Patrick Sandoval,4.119,1.519,7.989,4.619,1.73,0.886,144.2,0.1963,1,2023,2023-05-09,4.18,2.41,2.26,0.15,1,2023-05-09|Los Angeles Angels|Houston Astros
1,Zac Gallen,3.471,1.119,9.429,2.014,4.681,0.734,210.0,0.26,1,2023,2023-05-09,4.43,2.37,1.89,0.48,0,2023-05-09|Arizona Diamondbacks|Miami Marlins
0,Logan Gilbert,3.738,1.078,8.943,1.703,5.25,0.729,190.2,0.2455,1,2023,2023-05-09,4.43,2.33,2.03,0.3,0,2023-05-09|Seattle Mariners|Texas Rangers
0,Shane Bieber,3.797,1.234,7.523,2.391,3.147,0.906,128.0,0.2008,1,2023,2023-05-09,4.39,2.41,2.08,0.33,0,2023-05-09|Cleveland Guardians|Detroit Tigers
4,Zach Eflin,3.505,1.027,9.447,1.219,7.75,1.016,177.2,0.2646,0,2023,2023-05-09,4.19,2.4,1.92,0.48,0,2023-05-09|Baltimore Orioles|Tampa Bay Rays
7,David Peterson,5.027,1.568,10.378,4.054,2.56,1.232,111.0,0.2602,0,2023,2023-05-09,4.96,2.93,2.92,0.01,1,2023-05-09|Cincinnati Reds|New York Mets
1,Aaron Nola,4.472,1.154,9.41,2.096,4.489,0.758,193.2,0.2547,1,2023,2023-05-09,4.03,2.37,2.44,-0.07,0,2023-05-09|Philadelphia Phillies|Toronto Blue Jays
3,Alek Manoah,5.89,1.745,8.163,6.096,1.339,0.634,87.1,0.1904,0,2023,2023-05-09,4.22,2.59,3.3,-0.71,0,2023-05-09|Philadelphia Phillies|Toronto Blue Jays
2,Clarke Schmidt,4.642,1.352,8.434,2.604,3.239,0.775,159.0,0.2147,1,2023,2023-05-09,5.84,3.35,2.83,0.52,0,2023-05-09|New York Yankees|Oakland Athletics
1,Jordan Lyles,6.298,1.247,6.095,2.286,2.667,0.513,177.2,0.1604,1,2023,2023-05-09,5.11,2.84,3.6,-0.76,0,2023-05-09|Kansas City Royals|Chicago White Sox
1,Lucas Giolito,4.889,1.315,9.973,3.569,2.795,0.565,184.1,0.2569,0,2023,2023-05-09,5.18,2.91,2.84,0.07,0,2023-05-09|Kansas City Royals|Chicago White Sox
4,Eric Lauer,6.623,1.688,8.377,4.675,1.792,0.333,46.2,0.2038,1,2023,2023-05-09,4.29,2.5,3.68,-1.18,1,2023-05-09|Milwaukee Brewers|Los Angeles Dodgers
0,Noah Syndergaard,6.531,1.395,5.714,1.939,2.947,0.619,88.2,0.1432,0,2023,2023-05-09,3.89,2.21,3.54,-1.33,0,2023-05-09|Milwaukee Brewers|Los Angeles Dodgers
1,Michael Wacha,3.221,1.163,8.322,2.886,2.884,0.544,134.1,0.2242,0,2023,2023-05-09,3.92,2.2,1.7,0.5,0,2023-05-09|Minnesota Twins|San Diego Padres
4,Jameson Taillon,4.848,1.278,8.177,2.395,3.415,0.623,154.1,0.2137,1,2023,2023-05-09,5.1,2.86,2.8,0.06,0,2023-05-09|Chicago Cubs|St. Louis Cardinals
3,Jack Flaherty,4.997,1.582,9.244,4.122,2.242,0.755,144.1,0.2277,0,2023,2023-05-09,4.49,2.61,2.81,-0.2,0,2023-05-09|Chicago Cubs|St. Louis Cardinals
3,Shohei Ohtani,3.136,1.061,11.386,3.75,3.036,0.845,132.0,0.3145,1,2023,2023-05-10,4.18,2.41,1.71,0.7,0,2023-05-10|Los Angeles Angels|Houston Astros
1,Framber Valdez,3.455,1.126,9.091,2.591,3.509,1.231,198.0,0.2475,0,2023,2023-05-10,4.96,2.61,1.95,0.66,1,2023-05-10|Los Angeles Angels|Houston Astros
1,Jesus Luzardo,3.586,1.218,10.505,2.778,3.782,0.698,178.2,0.2807,0,2023,2023-05-10,4.5,2.53,2.0,0.53,1,2023-05-10|Arizona Diamondbacks|Miami Marlins
0,Logan Webb,3.25,1.074,8.083,1.292,6.258,1.68,216.0,0.2282,1,2023,2023-05-10,4.99,2.85,1.91,0.94,0,2023-05-10|San Francisco Giants|Washington Nationals
3,Patrick Corbin,5.2,1.483,6.2,2.85,2.175,0.828,180.0,0.157,0,2023,2023-05-10,4.29,2.43,2.87,-0.44,1,2023-05-10|San Francisco Giants|Washington Nationals
2,Jhony Brito,4.295,1.221,7.192,2.797,2.571,0.799,90.1,0.1935,1,2023,2023-05-10,5.84,3.35,2.64,0.71,0,2023-05-10|New York Yankees|Oakland Athletics
11,Kyle Muller,7.597,1.961,6.545,4.558,1.436,0.768,77.0,0.1505,0,2023,2023-05-10,4.12,2.36,4.18,-1.82,1,2023-05-10|New York Yankees|Oakland Athletics
3,Rich Hill,5.421,1.526,7.947,3.573,2.224,0.64,146.1,0.1955,1,2023,2023-05-10,5.77,3.44,3.29,0.15,1,2023-05-10|Pittsburgh Pirates|Colorado Rockies
0,Eduardo Rodriguez,3.311,1.156,8.456,2.838,2.979,0.743,152.2,0.2303,0,2023,2023-05-10,4.33,2.36,1.8,0.56,1,2023-05-10|Cleveland Guardians|Detroit Tigers
1,Clayton Kershaw,2.47,1.067,9.398,2.744,3.425,0.916,131.2,0.262,0,2023,2023-05-10,3.89,2.21,1.29,0.92,1,2023-05-10|Milwaukee Brewers|Los Angeles Dodgers
1,Zack Wheeler,3.609,1.078,9.938,1.828,5.436,0.7,192.0,0.2694,1,2023,2023-05-10,4.03,2.37,1.97,0.4,0,2023-05-10|Philadelphia Phillies|Toronto Blue Jays
0,Kevin Gausman,3.162,1.178,11.53,2.676,4.309,0.752,185.0,0.3106,0,2023,2023-05-10,4.22,2.59,1.78,0.81,0,2023-05-10|Philadelphia Phillies|Toronto Blue Jays
0,Dean Kremer,4.129,1.312,8.206,2.875,2.855,0.671,172.2,0.2136,1,2023,2023-05-10,4.03,2.34,2.25,0.09,0,2023-05-10|Baltimore Orioles|Tampa Bay Rays
2,Hunter Greene,4.821,1.42,12.214,3.857,3.167,0.559,112.0,0.3052,1,2023,2023-05-10,4.19,2.23,2.6,-0.37,0,2023-05-10|Cincinnati Reds|New York Mets
1,Brad Keller,4.59,1.929,6.186,8.98,0.689,1.357,45.1,0.1469,1,2023,2023-05-10,5.11,2.84,2.65,0.19,0,2023-05-10|Kansas City Royals|Chicago White Sox
7,Lance Lynn,5.748,1.397,9.383,3.291,2.851,0.57,183.2,0.2364,0,2023,2023-05-10,5.18,2.91,3.32,-0.41,0,2023-05-10|Kansas City Royals|Chicago White Sox
0,Pablo Lopez,3.665,1.155,10.856,2.227,4.875,0.828,194.0,0.2921,1,2023,2023-05-10,4.12,2.19,1.94,0.25,0,2023-05-10|Minnesota Twins|San Diego Padres
2,Seth Lugo,3.573,1.205,8.624,2.218,3.889,0.832,146.1,0.2318,0,2023,2023-05-10,3.92,2.2,1.9,0.3,0,2023-05-10|Minnesota Twins|San Diego Padres
2,Justin Steele,3.068,1.173,9.151,1.872,4.889,1.012,173.1,0.2458,1,2023,2023-05-10,5.1,2.86,1.81,1.05,1,2023-05-10|Chicago Cubs|St. Louis Cardinals
6,Jordan Montgomery,3.204,1.196,7.938,2.295,3.458,0.78,188.2,0.2136,0,2023,2023-05-10,4.49,2.61,1.81,0.8,1,2023-05-10|Chicago Cubs|St. Louis Cardinals
5,Kodai Senga,2.98,1.222,10.945,4.172,2.623,0.786,166.1,0.2911,0,2023,2023-05-11,4.96,2.93,1.78,1.15,0,2023-05-11|Cincinnati Reds|New York Mets
3,Mike Clevinger,3.776,1.228,7.551,2.746,2.75,0.455,131.1,0.2004,0,2023,2023-05-11,5.18,2.91,2.22,0.69,0,2023-05-11|Kansas City Royals|Chicago White Sox
0,Alex Cobb,3.872,1.324,7.803,2.204,3.541,1.372,151.1,0.2028,0,2023,2023-05-12,4.5,2.53,2.16,0.37,0,2023-05-12|Arizona Diamondbacks|San Francisco Giants
0,Nathan Eovaldi,3.625,1.139,8.25,2.938,2.809,1.063,144.0,0.2288,0,2023,2023-05-12,5.84,3.35,2.27,1.08,0,2023-05-12|Oakland Athletics|Texas Rangers
3,Graham Ashcraft,4.773,1.377,6.88,3.223,2.135,0.923,145.2,0.1779,0,2023,2023-05-12,4.43,2.37,2.61,-0.24,0,2023-05-12|Miami Marlins|Cincinnati Reds
2,Marco Gonzales,5.22,1.46,6.12,3.24,1.889,0.68,50.0,0.1581,0,2023,2023-05-12,4.39,2.41,2.87,-0.46,1,2023-05-12|Detroit Tigers|Seattle Mariners
0,MacKenzie Gore,4.431,1.403,9.985,3.769,2.649,0.643,136.1,0.2595,1,2023,2023-05-12,4.19,2.23,2.38,-0.15,1,2023-05-12|Washington Nationals|New York Mets
2,Tylor Megill,4.711,1.578,7.494,4.14,1.81,0.796,126.1,0.1852,0,2023,2023-05-12,4.99,2.85,2.72,0.13,0,2023-05-12|Washington Nationals|New York Mets
2,Gerrit Cole,2.627,0.981,9.56,2.067,4.625,0.676,209.0,0.2704,1,2023,2023-05-12,4.03,2.34,1.41,0.93,0,2023-05-12|New York Yankees|Tampa Bay Rays
0,Chris Bassitt,3.6,1.175,8.37,2.655,3.153,0.751,200.0,0.2252,1,2023,2023-05-12,4.34,2.43,1.98,0.45,0,2023-05-12|Toronto Blue Jays|Atlanta Braves
1,Spencer Strider,3.867,1.096,13.582,2.803,4.845,0.537,186.2,0.3683,0,2023,2023-05-12,4.03,2.37,2.11,0.26,0,2023-05-12|Toronto Blue Jays|Atlanta Braves
3,Tyler Anderson,5.426,1.489,7.596,4.085,1.859,0.449,141.0,0.1892,0,2023,2023-05-12,4.33,2.36,2.97,-0.61,1,2023-05-12|Cleveland Guardians|Los Angeles Angels
1,Sonny Gray,2.788,1.147,8.951,2.69,3.327,0.925,184.0,0.2427,1,2023,2023-05-13,4.49,2.61,1.58,1.03,0,2023-05-13|Minnesota Twins|Chicago Cubs
0,Corbin Burnes,3.401,1.071,9.317,3.075,3.03,0.789,193.2,0.2551,1,2023,2023-05-13,5.18,2.91,2.01,0.9,0,2023-05-13|Milwaukee Brewers|Kansas City Royals
0,Austin Gomber,5.504,1.489,5.633,2.784,2.023,0.747,139.0,0.1443,1,2023,2023-05-13,4.22,2.59,3.09,-0.5,1,2023-05-13|Colorado Rockies|Philadelphia Phillies
4,Ken Waldichuk,5.362,1.56,8.426,4.532,1.859,0.697,141.0,0.2066,1,2023,2023-05-13,4.43,2.33,2.93,-0.6,1,2023-05-13|Oakland Athletics|Texas Rangers
4,Martin Perez,4.462,1.409,5.928,3.123,1.898,0.855,141.2,0.153,0,2023,2023-05-13,5.84,3.35,2.73,0.62,1,2023-05-13|Oakland Athletics|Texas Rangers
0,Dustin May,2.625,0.938,6.375,3.0,2.125,0.8,48.0,0.1818,1,2023,2023-05-13,4.12,2.19,1.36,0.83,0,2023-05-13|Los Angeles Dodgers|San Diego Padres
2,Blake Snell,2.25,1.189,11.7,4.95,2.364,0.776,180.0,0.3154,0,2023,2023-05-13,4.29,2.5,1.25,1.25,1,2023-05-13|Los Angeles Dodgers|San Diego Padres
4,Shane McClanahan,3.287,1.183,9.47,3.209,2.951,0.806,115.0,0.258,0,2023,2023-05-13,4.12,2.36,1.78,0.58,1,2023-05-13|New York Yankees|Tampa Bay Rays
3,Sandy Alcantara,4.153,1.216,7.378,2.345,3.146,1.078,184.2,0.1982,1,2023,2023-05-13,4.96,2.93,2.44,0.49,0,2023-05-13|Miami Marlins|Cincinnati Reds
0,Chris Sale,4.315,1.135,11.008,2.554,4.31,0.623,102.2,0.2941,1,2023,2023-05-13,5.1,2.86,2.5,0.36,1,2023-05-13|Boston Red Sox|St. Louis Cardinals
3,Cal Quantrill,5.262,1.472,5.262,3.175,1.657,0.678,99.2,0.1306,1,2023,2023-05-13,4.96,2.61,2.96,-0.35,0,2023-05-13|Cleveland Guardians|Los Angeles Angels
1,Zac Gallen,3.471,1.119,9.429,2.014,4.681,0.734,210.0,0.26,1,2023,2023-05-14,4.29,2.43,1.91,0.52,0,2023-05-14|Arizona Diamondbacks|San Francisco Giants
1,Patrick Sandoval,4.119,1.519,7.989,4.619,1.73,0.886,144.2,0.1963,0,2023,2023-05-14,4.33,2.36,2.25,0.11,1,2023-05-14|Cleveland Guardians|Los Angeles Angels
4,Kyle Gibson,4.734,1.318,7.359,2.578,2.855,0.99,192.0,0.1945,1,2023,2023-05-14,4.89,2.76,2.71,0.05,0,2023-05-14|Baltimore Orioles|Pittsburgh Pirates
0,Mitch Keller,4.219,1.247,9.737,2.55,3.818,0.791,194.1,0.2545,0,2023,2023-05-14,4.19,2.4,2.32,0.08,0,2023-05-14|Baltimore Orioles|Pittsburgh Pirates
8,Clarke Schmidt,4.642,1.352,8.434,2.604,3.239,0.775,159.0,0.2147,1,2023,2023-05-14,4.03,2.34,2.53,-0.19,0,2023-05-14|New York Yankees|Tampa Bay Rays
4,Zach Eflin,3.505,1.027,9.447,1.219,7.75,1.016,177.2,0.2646,0,2023,2023-05-14,4.12,2.36,1.9,0.46,0,2023-05-14|New York Yankees|Tampa Bay Rays
3,Joey Wentz,6.93,1.692,8.384,4.021,2.085,0.584,105.2,0.1992,1,2023,2023-05-14,4.1,2.38,3.81,-1.44,1,2023-05-14|Detroit Tigers|Seattle Mariners
2,Logan Gilbert,3.738,1.078,8.943,1.703,5.25,0.729,190.2,0.2455,0,2023,2023-05-14,4.39,2.41,2.05,0.36,0,2023-05-14|Detroit Tigers|Seattle Mariners
8,Marcus Stroman,3.965,1.263,7.863,3.436,2.288,1.345,136.2,0.207,0,2023,2023-05-14,3.92,2.2,2.11,0.09,0,2023-05-14|Minnesota Twins|Chicago Cubs
4,Lucas Giolito,4.889,1.315,9.973,3.569,2.795,0.565,184.1,0.2569,1,2023,2023-05-14,4.18,2.41,2.69,-0.28,0,2023-05-14|Chicago White Sox|Houston Astros
8,Jordan Lyles,6.298,1.247,6.095,2.286,2.667,0.513,177.2,0.1604,0,2023,2023-05-14,3.89,2.21,3.41,-1.2,0,2023-05-14|Milwaukee Brewers|Kansas City Royals
1,Max Scherzer,3.784,1.124,10.289,2.661,3.867,0.508,152.2,0.2802,0,2023,2023-05-14,4.99,2.85,2.21,0.64,0,2023-05-14|Washington Nationals|New York Mets
4,Corey Kluber,7.036,1.636,6.873,3.436,2.0,0.439,55.0,0.1634,1,2023,2023-05-14,5.1,2.86,4.02,-1.16,0,2023-05-14|Boston Red Sox|St. Louis Cardinals
1,Miles Mikolas,4.789,1.318,6.131,1.745,3.513,0.64,201.1,0.1593,0,2023,2023-05-14,4.6,2.57,2.68,-0.11,0,2023-05-14|Boston Red Sox|St. Louis Cardinals
1,Patrick Corbin,5.2,1.483,6.2,2.85,2.175,0.828,180.0,0.157,1,2023,2023-05-15,4.19,2.23,2.81,-0.58,1,2023-05-15|Washington Nationals|New York Mets
6,David Peterson,5.027,1.568,10.378,4.054,2.56,1.232,111.0,0.2602,0,2023,2023-05-15,4.99,2.85,2.9,-0.05,1,2023-05-15|Washington Nationals|New York Mets
5,Shohei Ohtani,3.136,1.061,11.386,3.75,3.036,0.845,132.0,0.3145,0,2023,2023-05-15,4.19,2.4,1.71,0.69,0,2023-05-15|Baltimore Orioles|Los Angeles Angels
5,Alek Manoah,5.89,1.745,8.163,6.096,1.339,0.634,87.1,0.1904,1,2023,2023-05-15,4.12,2.36,3.23,-0.87,0,2023-05-15|Toronto Blue Jays|New York Yankees
2,Tanner Houck,5.009,1.368,8.406,3.481,2.415,1.142,106.0,0.2138,1,2023,2023-05-15,4.1,2.38,2.75,-0.38,0,2023-05-15|Boston Red Sox|Seattle Mariners
0,Jack Flaherty,4.997,1.582,9.244,4.122,2.242,0.755,144.1,0.2277,1,2023,2023-05-15,3.89,2.21,2.69,-0.48,0,2023-05-15|St. Louis Cardinals|Milwaukee Brewers
4,Framber Valdez,3.455,1.126,9.091,2.591,3.509,1.231,198.0,0.2475,1,2023,2023-05-16,4.49,2.61,1.95,0.66,1,2023-05-16|Houston Astros|Chicago Cubs
4,Jameson Taillon,4.848,1.278,8.177,2.395,3.415,0.623,154.1,0.2137,0,2023,2023-05-16,4.18,2.41,2.67,-0.26,0,2023-05-16|Houston Astros|Chicago Cubs
6,Hunter Greene,4.821,1.42,12.214,3.857,3.167,0.559,112.0,0.3052,0,2023,2023-05-16,5.77,3.44,2.96,0.48,0,2023-05-16|Colorado Rockies|Cincinnati Reds
1,Merrill Kelly,3.301,1.196,9.498,3.505,2.71,0.841,177.2,0.259,0,2023,2023-05-16,5.84,3.35,2.09,1.26,0,2023-05-16|Oakland Athletics|Arizona Diamondbacks
0,Michael Wacha,3.221,1.163,8.322,2.886,2.884,0.544,134.1,0.2242,1,2023,2023-05-16,5.18,2.91,1.91,1.0,0,2023-05-16|San Diego Padres|Kansas City Royals
3,Brad Keller,4.59,1.929,6.186,8.98,0.689,1.357,45.1,0.1469,0,2023,2023-05-16,4.12,2.19,2.46,-0.27,0,2023-05-16|San Diego Padres|Kansas City Royals
2,Noah Syndergaard,6.531,1.395,5.714,1.939,2.947,0.619,88.2,0.1432,1,2023,2023-05-16,3.92,2.2,3.54,-1.34,0,2023-05-16|Los Angeles Dodgers|Minnesota Twins
5,Pablo Lopez,3.665,1.155,10.856,2.227,4.875,0.828,194.0,0.2921,0,2023,2023-05-16,4.29,2.5,2.04,0.46,0,2023-05-16|Los Angeles Dodgers|Minnesota Twins
2,Dean Kremer,4.129,1.312,8.206,2.875,2.855,0.671,172.2,0.2136,1,2023,2023-05-16,4.96,2.61,2.33,0.28,0,2023-05-16|Baltimore Orioles|Los Angeles Angels
0,Jesus Luzardo,3.586,1.218,10.505,2.778,3.782,0.698,178.2,0.2807,1,2023,2023-05-16,4.99,2.85,2.1,0.75,1,2023-05-16|Miami Marlins|Washington Nationals
2,Josiah Gray,3.906,1.459,8.094,4.528,1.788,0.612,159.0,0.2049,0,2023,2023-05-16,4.43,2.37,2.13,0.24,0,2023-05-16|Miami Marlins|Washington Nationals
3,Kevin Gausman,3.162,1.178,11.53,2.676,4.309,0.752,185.0,0.3106,1,2023,2023-05-16,4.12,2.36,1.71,0.65,0,2023-05-16|Toronto Blue Jays|New York Yankees
7,Luis Castillo,3.335,1.096,10.005,2.558,3.911,0.652,197.0,0.2731,0,2023,2023-05-16,4.6,2.57,1.87,0.7,0,2023-05-16|Boston Red Sox|Seattle Mariners
2,Jordan Montgomery,3.204,1.196,7.938,2.295,3.458,0.78,188.2,0.2136,1,2023,2023-05-16,3.89,2.21,1.69,0.52,1,2023-05-16|St. Louis Cardinals|Milwaukee Brewers
3,Jared Shuster,5.862,1.513,5.172,4.483,1.154,0.559,52.2,0.1304,0,2023,2023-05-17,4.43,2.33,3.21,-0.88,1,2023-05-17|Texas Rangers|Atlanta Braves
1,Cristian Javier,4.556,1.265,8.833,3.444,2.565,0.354,162.0,0.2314,1,2023,2023-05-17,4.49,2.61,2.56,0.05,0,2023-05-17|Houston Astros|Chicago Cubs
5,Justin Steele,3.068,1.173,9.151,1.872,4.889,1.012,173.1,0.2458,0,2023,2023-05-17,4.18,2.41,1.68,0.73,1,2023-05-17|Houston Astros|Chicago Cubs
0,Lance Lynn,5.748,1.397,9.383,3.291,2.851,0.57,183.2,0.2364,1,2023,2023-05-17,4.33,2.36,3.15,-0.79,0,2023-05-17|Chicago White Sox|Cleveland Guardians
6,Shane Bieber,3.797,1.234,7.523,2.391,3.147,0.906,128.0,0.2008,0,2023,2023-05-17,5.11,2.84,2.21,0.63,0,2023-05-17|Chicago White Sox|Cleveland Guardians
6,Kyle Muller,7.597,1.961,6.545,4.558,1.436,0.768,77.0,0.1505,1,2023,2023-05-17,4.5,2.53,4.23,-1.7,1,2023-05-17|Oakland Athletics|Arizona Diamondbacks
5,Seth Lugo,3.573,1.205,8.624,2.218,3.889,0.832,146.1,0.2318,1,2023,2023-05-17,5.18,2.91,2.11,0.8,0,2023-05-17|San Diego Padres|Kansas City Royals
2,Alex Cobb,3.872,1.324,7.803,2.204,3.541,1.372,151.1,0.2028,1,2023,2023-05-17,4.22,2.59,2.18,0.41,0,2023-05-17|San Francisco Giants|Philadelphia Phillies
4,Zack Wheeler,3.609,1.078,9.938,1.828,5.436,0.7,192.0,0.2694,0,2023,2023-05-17,4.29,2.43,1.98,0.45,0,2023-05-17|San Francisco Giants|Philadelphia Phillies
3,Clayton Kershaw,2.47,1.067,9.398,2.744,3.425,0.916,131.2,0.262,1,2023,2023-05-17,3.92,2.2,1.28,0.92,1,2023-05-17|Los Angeles Dodgers|Minnesota Twins
4,Eduardo Rodriguez,3.311,1.156,8.456,2.838,2.979,0.743,152.2,0.2303,1,2023,2023-05-17,4.89,2.76,1.92,0.84,1,2023-05-17|Detroit Tigers|Pittsburgh Pirates
0,Rich Hill,5.421,1.526,7.947,3.573,2.224,0.64,146.1,0.1955,0,2023,2023-05-17,4.39,2.41,2.99,-0.58,1,2023-05-17|Detroit Tigers|Pittsburgh Pirates
2,Edward Cabrera,4.264,1.452,10.706,5.988,1.788,1.257,99.2,0.2719,1,2023,2023-05-17,4.99,2.85,2.47,0.38,0,2023-05-17|Miami Marlins|Washington Nationals
3,MacKenzie Gore,4.431,1.403,9.985,3.769,2.649,0.643,136.1,0.2595,0,2023,2023-05-17,4.43,2.37,2.42,-0.05,1,2023-05-17|Miami Marlins|Washington Nationals
